PATH  Rmax= 7.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   2.000  index, nleg, degeneracy, r=  1.9472
    38    2   2.000  index, nleg, degeneracy, r=  4.3353
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    1.138940    4.022590   2 'O     '     4.3353  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.3353  180.0000    0.0000
    39    2   2.000  index, nleg, degeneracy, r=  4.3912
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    3.976060    1.468590   2 'O     '     4.3912  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.3912  180.0000    0.0000
    40    3   4.000  index, nleg, degeneracy, r=  4.4502
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    1.138940    4.022590   2 'O     '     4.3353  164.3380    0.0000
   -1.147360    0.566060    1.468590   2 'O     '     2.6175   36.9336    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477  158.7284    0.0000
    41    3   4.000  index, nleg, degeneracy, r=  4.4516
      x           y           z     ipot  label      rleg      beta        eta
   -2.294730   -1.705000    0.383180   1 'Cu    '     2.8844  153.9537    0.0000
    1.147360   -0.566060   -1.468590   2 'O     '     4.0711  139.4388    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477   66.6075    0.0000
    42    3   4.000  index, nleg, degeneracy, r=  4.4516
      x           y           z     ipot  label      rleg      beta        eta
   -3.442090   -1.138940    1.851770   2 'O     '     4.0711  153.9537    0.0000
   -1.147360    0.566060    1.468590   2 'O     '     2.8844   66.6075    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477  139.4388    0.0000
    43    3   4.000  index, nleg, degeneracy, r=  4.4516
      x           y           z     ipot  label      rleg      beta        eta
    3.442090    1.138940   -1.851770   2 'O     '     4.0711  139.4388    0.0000
    2.294730    1.705000   -0.383180   1 'Cu    '     1.9477   66.6075    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.8844  153.9537    0.0000
    44    2   2.000  index, nleg, degeneracy, r=  4.5199
      x           y           z     ipot  label      rleg      beta        eta
   -3.442090    2.843940   -0.702230   2 'O     '     4.5199  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.5199  180.0000    0.0000
    45    2   2.000  index, nleg, degeneracy, r=  4.5205
      x           y           z     ipot  label      rleg      beta        eta
   -3.442090    2.271060    1.851770   2 'O     '     4.5205  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.5205  180.0000    0.0000
    46    4   2.000  index, nleg, degeneracy, r=  4.5647
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    0.566060    1.468590   2 'O     '     1.9477   36.9336    0.0000
   -1.147360    1.138940    4.022590   2 'O     '     2.6175  180.0000    0.0000
   -1.147360    0.566060    1.468590   2 'O     '     2.6175   36.9336    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477  180.0000    0.0000
    47    4   2.000  index, nleg, degeneracy, r=  4.5647
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    1.138940   -1.085410   2 'O     '     1.9472   65.4253    0.0000
   -1.147360    0.566060   -3.639410   2 'O     '     2.6175  180.0000    0.0000
   -1.147360    1.138940   -1.085410   2 'O     '     2.6175   65.4253    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472  180.0000    0.0000
    48    2   4.000  index, nleg, degeneracy, r=  4.6483
      x           y           z     ipot  label      rleg      beta        eta
    2.294730   -3.410000    2.170820   1 'Cu    '     4.6483  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.6483  180.0000    0.0000
    49    2   2.000  index, nleg, degeneracy, r=  4.6530
      x           y           z     ipot  label      rleg      beta        eta
   -4.589450    0.000000    0.766360   1 'Cu    '     4.6530  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.6530  180.0000    0.0000
    50    3   4.000  index, nleg, degeneracy, r=  4.6757
      x           y           z     ipot  label      rleg      beta        eta
    1.147360   -1.138940    1.085410   2 'O     '     1.9472  154.6020    0.0000
   -2.294730    1.705000    0.383180   1 'Cu    '     4.5199  163.1689    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.8844   42.2291    0.0000
    51    3   4.000  index, nleg, degeneracy, r=  4.6757
      x           y           z     ipot  label      rleg      beta        eta
   -3.442090    2.843940   -0.702230   2 'O     '     4.5199  163.1689    0.0000
   -1.147360    1.138940   -1.085410   2 'O     '     2.8844   42.2291    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472  154.6020    0.0000
    52    3   4.000  index, nleg, degeneracy, r=  4.6757
      x           y           z     ipot  label      rleg      beta        eta
    3.442090   -2.843940    0.702230   2 'O     '     4.5199  154.6020    0.0000
    2.294730   -1.705000   -0.383180   1 'Cu    '     1.9472   42.2291    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.8844  163.1689    0.0000
    53    3   4.000  index, nleg, degeneracy, r=  4.6763
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    0.566060    1.468590   2 'O     '     1.9477  154.6125    0.0000
    2.294730   -1.705000   -0.383180   1 'Cu    '     4.5205  163.1713    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.8844   42.2162    0.0000
    54    3   4.000  index, nleg, degeneracy, r=  4.6763
      x           y           z     ipot  label      rleg      beta        eta
    3.442090   -2.271060   -1.851770   2 'O     '     4.5205  163.1713    0.0000
    1.147360   -0.566060   -1.468590   2 'O     '     2.8844   42.2162    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477  154.6125    0.0000
    55    3   4.000  index, nleg, degeneracy, r=  4.6763
      x           y           z     ipot  label      rleg      beta        eta
   -3.442090    2.271060    1.851770   2 'O     '     4.5205  154.6125    0.0000
   -2.294730    1.705000    0.383180   1 'Cu    '     1.9477   42.2162    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.8844  163.1713    0.0000
    56    3   4.000  index, nleg, degeneracy, r=  4.6769
      x           y           z     ipot  label      rleg      beta        eta
